Timestamp,initials_extractor,study_id,author_year,paper_title,publication_year,Journal,Journal_Citation_Report_Category,Journal_Category_Allocated_Broad,DOI,total_included_studies,CEESAT2_1.1,CEESAT2_2.1,protocol_database,CEESAT2_3.1,CEESAT2_3.2,CEESAT2_4.1,CEESAT2_4.2,CEESAT2_4.3,database_search,CEESAT2_5.1,CEESAT2_5.2,rob_assessment_method,CEESAT2_6.1,CEESAT2_6.2,CEESAT2_6.3,software_analysis,CEESAT2_7.1,effect_size,CEESAT2_7.2,CEESAT2_7.3,heterogeneity_assessment_method,sensitivity_analysis_method,bias_assessment_type,bias_assessment_method,bias_assessment_visualization,visualization_method,reporting_standards_type,reporting_guideline_provided,literature_screening_flowchart,CEESAT2_8.1,policy_title,policy_year,policy_author,policy_category,policy_source,link
1/16/2023 9:55:34,km,s_092,ojajarvi_2000,Occupational exposures and pancreatic cancer: a meta-analysis.,2000,Occupational and Environmental Medicine,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE",Environmental Science,10.1136/oem.57.5.316,92,Amber,Red,NA,Amber,Amber,Amber,Red,Red,"Medline, Toxline, Cancerlit",Red,Red,Not reported,Amber,Amber,Green,Stata,Amber,Response ratio,Amber,Red,Not reported,Not reported,Publication bias,Not reported,Funnel plot,Not reported,Not reported,NA,No,Red,Veterans and Agent Orange: Update 2002,2003,National Academies Press (NAP),NA,Altmetric,https://nap.nationalacademies.org/catalog/10603/veterans-and-agent-orange-update-2002
1/16/2023 9:55:34,km,s_092,ojajarvi_2000,Occupational exposures and pancreatic cancer: a meta-analysis.,2000,Occupational and Environmental Medicine,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE",Environmental Science,10.1136/oem.57.5.316,92,Amber,Red,NA,Amber,Amber,Amber,Red,Red,"Medline, Toxline, Cancerlit",Red,Red,Not reported,Amber,Amber,Green,Stata,Amber,Response ratio,Amber,Red,Not reported,Not reported,Publication bias,Not reported,Funnel plot,Not reported,Not reported,NA,No,Red,Veterans and Agent Orange: Update 2000,2001,National Academies Press (NAP),NA,Altmetric,https://nap.nationalacademies.org/catalog/10098/veterans-and-agent-orange-update-2000
1/16/2023 10:05:28,km,s_093,zheng_2015,Occupational exposure to pentachlorophenol causing lymphoma and hematopoietic malignancy for two generations.,2015,Toxicology and Industrial Health,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE",Environmental Science,10.1177/0748233712472520,20,Amber,Red,NA,Amber,Amber,Amber,Red,Amber,Medline,Red,Red,Not reported,Amber,Amber,Green,Stata,Amber,Odds ratio,Amber,Red,Not reported,Not reported,Publication bias,Not reported,Funnel plot,Forest plot,Not reported,NA,Yes,Red,NA,NA,NA,NA,NA,NA
NA,km,s_094,ma_2020,Review of hexachlorocyclohexane (HCH) and dichlorodiphenyltrichloroethane (DDT) contamination in Chinese soils.,2020,Science of The Total Environment,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.scitotenv.2020.141212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,km,s_095,riget_2010,"Temporal trends of legacy POPs in Arctic biota, an update.",2010,Science of The Total Environment,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.scitotenv.2009.07.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,km,s_096,riget_2004,Levels and spatial and temporal trends of contaminants in Greenland biota: an updated review.,2004,Science of The Total Environment,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.scitotenv.2004.03.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Human health effects of benzene, arsenic, cadmium, nickel, lead and mercury: report of an expert consultation",2024,World Health Organization (WHO),NA,plumx,https://app.overton.io/document.php?policy_document_id=who-53cdefa6892c6ca1bf65018f4e526423
NA,km,s_096,riget_2004,Levels and spatial and temporal trends of contaminants in Greenland biota: an updated review.,2004,Science of The Total Environment,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.scitotenv.2004.03.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COSEWIC assessment and status report on the ringed seal, Pusa hispida, in Canada",2019,Government of Canada,NA,plumx,https://app.overton.io/document.php?policy_document_id=governmentofcanada-c24ec71876099a2fc6a1cbf2d12a13b9
NA,km,s_096,riget_2004,Levels and spatial and temporal trends of contaminants in Greenland biota: an updated review.,2004,Science of The Total Environment,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.scitotenv.2004.03.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Study on the cumulative health and environmental benefits of chemical legislation: final report,2017,Publications Office of the European Union,NA,plumx,https://app.overton.io/document.php?policy_document_id=europa-34c74d54c429a00acb0253fcc6779e4c
NA,km,s_096,riget_2004,Levels and spatial and temporal trends of contaminants in Greenland biota: an updated review.,2004,Science of The Total Environment,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.scitotenv.2004.03.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AMAP Assessment 2015: Human Health in the Arctic,2016,"United Nations Environment Programme (UNEP), Arctic Monitoring and Assessment Programme (AMAP)",NA,plumx,https://app.overton.io/document.php?policy_document_id=unenvironment-05b9805e81af6158bc8c93e856dfc707
NA,km,s_096,riget_2004,Levels and spatial and temporal trends of contaminants in Greenland biota: an updated review.,2004,Science of The Total Environment,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.scitotenv.2004.03.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AMAP Assessment 2015: Human Health in the Arctic,2016,"Arctic Council, Arctic Monitoring and Assessment Programme (AMAP)",NA,plumx,https://app.overton.io/document.php?policy_document_id=arcticcouncil-01fcc840d138f1a021c61cd6d12569d4
NA,km,s_096,riget_2004,Levels and spatial and temporal trends of contaminants in Greenland biota: an updated review.,2004,Science of The Total Environment,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.scitotenv.2004.03.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AMAP Assessment 2009: Human Health in the Arctic,2015,"Arctic Council, Arctic Monitoring and Assessment Programme (AMAP)",NA,plumx,https://app.overton.io/document.php?policy_document_id=arcticcouncil-9f3803a5e25561b452e8846a491311e1
NA,km,s_096,riget_2004,Levels and spatial and temporal trends of contaminants in Greenland biota: an updated review.,2004,Science of The Total Environment,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.scitotenv.2004.03.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,AMAP Assessment 2011: Mercury in the Arctic,2015,"Arctic Council, Arctic Monitoring and Assessment Programme (AMAP)",NA,plumx,https://app.overton.io/document.php?policy_document_id=arcticcouncil-8c570641898297c4fc65ff36da4b1775
NA,km,s_096,riget_2004,Levels and spatial and temporal trends of contaminants in Greenland biota: an updated review.,2004,Science of The Total Environment,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.scitotenv.2004.03.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9002 [ Lidy juaulajddns g auinjoj,2013,International Whaling Commission (IWC),NA,plumx,https://app.overton.io/document.php?policy_document_id=intwhalingcomm-657a175112da2a48e0fa7eac074c1f04
NA,km,s_096,riget_2004,Levels and spatial and temporal trends of contaminants in Greenland biota: an updated review.,2004,Science of The Total Environment,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.scitotenv.2004.03.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Air Pollution Studies No18: Mercury,2011,United Nations Economic Commission for Europe (UNECE),NA,plumx,https://app.overton.io/document.php?policy_document_id=unece-00a18d6c928043a2235d4cbca0fa26d2
NA,km,s_096,riget_2004,Levels and spatial and temporal trends of contaminants in Greenland biota: an updated review.,2004,Science of The Total Environment,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.scitotenv.2004.03.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hemispheric transport of air pollution 2010,2010,United Nations,NA,plumx,https://app.overton.io/document.php?policy_document_id=unitednations-f8b8cca92c9fbff790cb97efd0ef0b76
NA,km,s_097,sharma_2014,Environment and human exposure to persistent organic pollutants (POPs) in India: a systematic review of recent and historical data.,2014,Environment international,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.envint.2014.01.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,km,s_098,casas_2014,"Prenatal exposure to PCB-153, p,p'-DDE and birth outcomes in 9000 mother-child pairs: exposure-response relationship and effect modifiers.",2015,Environment international,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.envint.2014.09.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Toxicological profile for DDT, DDE, and DDD : draft for public comment",2019,Centers for Disease Control and Prevention (CDC),NA,plumx,NA
NA,km,s_098,casas_2014,"Prenatal exposure to PCB-153, p,p'-DDE and birth outcomes in 9000 mother-child pairs: exposure-response relationship and effect modifiers.",2015,Environment international,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.envint.2014.09.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Toxicological profile for 1,1-Dichloroethene : draft for public comment",2019,Centers for Disease Control and Prevention (CDC),NA,plumx,NA
NA,km,s_098,casas_2014,"Prenatal exposure to PCB-153, p,p'-DDE and birth outcomes in 9000 mother-child pairs: exposure-response relationship and effect modifiers.",2015,Environment international,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.envint.2014.09.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Toxicological profile for DDT, DDE, and DDD: draft for public comment.",2019,Government Publishing Office (GPO),NA,plumx,NA
NA,km,s_098,casas_2014,"Prenatal exposure to PCB-153, p,p'-DDE and birth outcomes in 9000 mother-child pairs: exposure-response relationship and effect modifiers.",2015,Environment international,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.envint.2014.09.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Utvärdering av samband mellan mammors POP-belastning under graviditets- och amningsperioden och deras barns hälsa,2017,Naturvårdsverket,NA,plumx,NA
NA,km,s_099,sabzevari_2022,A worldwide review of currently used pesticides' monitoring in agricultural soils,2022,Science of The Total Environment,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.scitotenv.2021.152344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pesticides residues in European agricultural soils - Publications Office of the EU,2023,Publications Office of the EU,NA,plumx,https://publications.jrc.ec.europa.eu/repository/handle/JRC133940
NA,km,s_099,sabzevari_2022,A worldwide review of currently used pesticides' monitoring in agricultural soils,2022,Science of The Total Environment,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.scitotenv.2021.152344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pesticides residues in European agricultural soils - Results from LUCAS 2018 soil module,2023,Results from LUCAS 2018 soil module,NA,plumx,NA
NA,km,s_099,sabzevari_2022,A worldwide review of currently used pesticides' monitoring in agricultural soils,2022,Science of The Total Environment,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.scitotenv.2021.152344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IACS65 AA : soil case studies : soil contamination by pesticides.,2023,Publications Office of the EU,NA,plumx,NA
NA,km,s_099,sabzevari_2022,A worldwide review of currently used pesticides' monitoring in agricultural soils,2022,Science of The Total Environment,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.scitotenv.2021.152344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IACS65 AA: Soil Case Studies,2023,Joint Research Centre - EU,NA,plumx,NA
NA,km,s_099,sabzevari_2022,A worldwide review of currently used pesticides' monitoring in agricultural soils,2022,Science of The Total Environment,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.scitotenv.2021.152344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COMMISSION STAFF WORKING DOCUMENT IMPACT ASSESSMENT REPORT Accompanying the document Proposal for a Regulation of the European Parliament and of the Council on the sustainable use of plant protection products and amending Regulation (EU) 2021/2115,2022,Council of the European Union,NA,plumx,NA
NA,km,s_099,sabzevari_2022,A worldwide review of currently used pesticides' monitoring in agricultural soils,2022,Science of The Total Environment,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.scitotenv.2021.152344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,COMMISSION STAFF WORKING DOCUMENT IMPACT ASSESSMENT REPORT Accompanying the document Proposal for a Regulation of the European Parliament and of the Council on the sustainable use of plant protection products and amending Regulation (EU) 2021/2115,2022,EUR-Lex,NA,plumx,NA
NA,km,s_099,sabzevari_2022,A worldwide review of currently used pesticides' monitoring in agricultural soils,2022,Science of The Total Environment,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1016/j.scitotenv.2021.152344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,IMPACT ASSESSMENT REPORT Accompanying the document Proposal for a Regulation of the European Parliament and of the Council on the sustainable use of plant protection products and amending Regulation (EU) 2021/2115,2022,European Economic and Social Committee,NA,plumx,NA
NA,km,s_100,wolfram_2018,Meta-Analysis of Insecticides in United States Surface Waters: Status and Future Implications.,2018,Environmental Science & Technology,"ENGINEERING, ENVIRONMENTAL - SCIE/ ENVIRONMENTAL SCIENCES - SCIE",Environmental Science,10.1021/acs.est.8b04651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Environmental and Health Impacts of Pesticides and Fertilizers and Ways of Minimizing Them: Envisioning a chemical-safe world: Annexes to Chapter 4.3 – Adverse Environmental Effects of Pesticide Use,2022,United Nations Environment Programme,NA,Altmetric,NA
NA,km,s_100,wolfram_2018,Meta-Analysis of Insecticides in United States Surface Waters: Status and Future Implications.,2018,Environmental Science & Technology,"ENGINEERING, ENVIRONMENTAL - SCIE/ ENVIRONMENTAL SCIENCES - SCIE",Environmental Science,10.1021/acs.est.8b04651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chapter 4/12: Environmental and Health Effects of Pesticide Use,2022,United Nations Environment Programme,NA,Altmetric,NA
1/16/2023 10:19:26,km,s_101,munoz_2021,Internal and Maternal Distribution of Persistent Organic Pollutants in Sea Turtle Tissues: A Meta-Analysis.,2021,Environmental Science & Technology,"ENGINEERING, ENVIRONMENTAL - SCIE/ ENVIRONMENTAL SCIENCES - SCIE",Environmental Science,10.1021/acs.est.1c02845,26,Amber,Red,NA,Amber,Amber,Red,Red,Red,"Scopus, Web of Science",Red,Red,Not reported,Red,Red,Red,Not reported,Amber,Log partitioning ratio,Red,Red,Not reported,Not reported,Not reported,Not reported,Not reported,Box plot,Not reported,NA,No,Red,NA,NA,NA,NA,NA,NA
NA,km,s_102,gascon_2014,Prenatal exposure to DDE and PCB 153 and respiratory health in early childhood: a meta-analysis.,2014,Epidemiology,"PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SSCI/ PUBLIC, ENVIRONMENTAL & OCCUPATIONAL HEALTH - SCIE",Environmental Science,10.1097/EDE.0000000000000097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1/16/2023 10:34:52,km,s_103,mota_2022,Allium cepa test vs. insecticides: a scientometric and meta-analytical review,2022,Environmental Science and Pollution Research,ENVIRONMENTAL SCIENCES - SCIE,Environmental Science,10.1007/s11356-021-15953-5,29,Amber,Red,NA,Amber,Amber,Amber,Red,Amber,"Scopus, Web of Science",Red,Red,Not reported,Red,Red,Red,R,Amber,Standardized mean difference,Amber,Amber,"I squared, Q statistic",Not reported,Publication bias,"Egger's regression, Fail safe",Funnel plot,Forest plot,Not reported,NA,Yes,Red,NA,NA,NA,NA,NA,NA
1/16/2023 11:04:29,km,s_104,tiktak_2020,"Are concentrations of pollutants in sharks, rays and skates (Elasmobranchii) a cause for concern? A systematic review.",2020,Marine Pollution Bulletin,MARINE & FRESHWATER BIOLOGY - SCIE/ ENVIRONMENTAL SCIENCES - SCIE,Marine Biology,10.1016/j.marpolbul.2020.111701,176,Amber,Red,NA,Amber,Amber,Red,Red,Red,"Scopus, Web of Science",Red,Red,Not reported,Amber,Red,Red,R,Amber,Raw weight,Red,Red,Not reported,Not reported,Not reported,Not reported,Not reported,Box plot,Not reported,NA,No,Red,NA,NA,NA,NA,NA,NA
